Index,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime,ActivePower,IdlePower
760,1500000.0,350000000.0,165000000.0,1858.0610000000001,15.3,1323.08,8296.91,830.325,29.691999999999997,24328.0,6373.0,3893.0,14403102.0,14427481.0,4.21,3.039
761,1500000.0,350000000.0,206000000.0,1674.7320000000002,13.037,1166.076,6270.194,687.413,25.581,19357.0,5430.0,3198.0,14427915.0,14447314.0,4.233,3.037
762,1500000.0,350000000.0,275000000.0,1495.725,10.868,1092.594,4616.691,613.818,21.384,15123.0,4908.0,2754.0,14447666.0,14462824.0,4.355,3.146
763,1500000.0,350000000.0,413000000.0,1320.635,8.595,856.2560000000001,3293.316,472.42800000000005,17.401,11403.0,3848.0,2415.0,14463115.0,14474546.0,4.403,3.157
764,1500000.0,350000000.0,543000000.0,1234.363,7.582000000000001,803.4789999999999,2565.21,434.214,15.705,9787.0,3705.0,2069.0,14474783.0,14484593.0,4.927,3.276
765,1500000.0,350000000.0,633000000.0,1199.136,7.077999999999999,784.209,2538.206,417.276,14.967,9445.0,3553.0,1941.0,14484812.0,14494279.0,4.751,3.329
766,1500000.0,350000000.0,728000000.0,1167.744,6.665,739.931,2456.698,389.464,14.274000000000001,9108.0,3237.0,1998.0,14494481.0,14503609.0,4.74,3.352
767,1500000.0,350000000.0,825000000.0,1139.685,6.405,748.13,2426.971,390.892,13.794,8969.0,3297.0,1865.0,14503803.0,14512792.0,5.029,3.432
768,1500000.0,266000000.0,165000000.0,1857.5829999999999,15.42,1392.358,8340.813,890.217,29.578000000000003,24225.0,6379.0,3880.0,14513086.0,14537361.0,4.419,3.051
769,1500000.0,266000000.0,206000000.0,1678.156,13.09,1162.386,6077.773,686.939,25.815,18950.0,5527.0,3125.0,14537783.0,14556775.0,4.06,2.989
770,1500000.0,266000000.0,275000000.0,1565.711,10.885,998.5830000000001,4542.338,572.805,21.193,14884.0,4672.0,2803.0,14557135.0,14572052.0,4.268,3.069
771,1500000.0,266000000.0,413000000.0,1322.138,8.699,866.067,3356.425,480.19300000000004,17.397000000000002,11599.0,3961.0,2339.0,14572344.0,14583970.0,4.158,3.147
772,1500000.0,266000000.0,543000000.0,1235.19,7.581,824.74,3178.961,433.86800000000005,15.914000000000001,11000.0,3765.0,1993.0,14584209.0,14595233.0,4.52,3.195
773,1500000.0,266000000.0,633000000.0,1200.233,7.155,771.743,3027.6059999999998,407.04400000000004,14.955,10445.0,3403.0,2031.0,14595448.0,14605915.0,4.303,3.225
774,1500000.0,266000000.0,728000000.0,1165.942,6.747999999999999,726.2719999999999,3003.202,391.02,14.339,10304.0,3349.0,1867.0,14606121.0,14616445.0,4.573,3.303
775,1500000.0,266000000.0,825000000.0,1141.336,6.41,710.998,3107.784,380.733,13.847999999999999,10181.0,3147.0,1922.0,14616640.0,14626840.0,4.48,3.336
776,1500000.0,177000000.0,165000000.0,1860.983,15.493,1308.9,7774.9619999999995,829.316,29.804000000000002,23354.0,6187.0,3604.0,14627160.0,14650565.0,4.047,2.794
777,1500000.0,177000000.0,206000000.0,1679.55,13.047,1196.68,6247.539000000001,692.326,25.623,19146.0,5384.0,3211.0,14650990.0,14670179.0,4.21,2.859
778,1500000.0,177000000.0,275000000.0,1496.975,10.833,1027.25,4846.277,575.082,20.999000000000002,15227.0,4631.0,2780.0,14670534.0,14685796.0,4.077,2.897
779,1500000.0,177000000.0,413000000.0,1320.531,8.721,849.42,4433.594,464.175,17.467,13798.0,3984.0,2195.0,14686088.0,14699914.0,4.015,2.949
780,1500000.0,177000000.0,543000000.0,1237.265,7.917000000000001,790.424,4303.764,425.311,16.123,13292.0,3556.0,2093.0,14700153.0,14713469.0,4.007,2.999
781,1500000.0,177000000.0,633000000.0,1200.6860000000001,7.059,721.5210000000001,4330.2570000000005,391.36400000000003,15.145,12853.0,3448.0,1873.0,14713684.0,14726559.0,4.143,3.064
782,1500000.0,177000000.0,728000000.0,1165.782,6.662000000000001,705.158,4410.373,378.194,14.333,12805.0,3326.0,1781.0,14726760.0,14739585.0,4.081,3.108
783,1500000.0,177000000.0,825000000.0,1139.316,6.4,688.15,4188.269,368.214,13.972999999999999,12573.0,3256.0,1712.0,14739779.0,14752372.0,4.152,3.161
784,1600000.0,600000000.0,165000000.0,1808.3629999999998,15.078,1322.245,8460.313,811.582,28.395,24532.0,6324.0,3657.0,14752665.0,14777249.0,5.508,3.344
785,1600000.0,600000000.0,206000000.0,1618.3829999999998,12.954,1184.197,6418.232,697.1510000000001,24.74,19178.0,5312.0,3183.0,14777674.0,14796894.0,5.801,3.462
786,1600000.0,600000000.0,275000000.0,1441.28,10.89,988.796,4540.025,564.273,20.685,14853.0,4546.0,2712.0,14797248.0,14812135.0,5.716,3.32
787,1600000.0,600000000.0,413000000.0,1260.432,8.447000000000001,845.7280000000001,3062.857,463.301,17.016,11123.0,3836.0,2223.0,14812427.0,14823577.0,6.172,3.432
788,1600000.0,600000000.0,543000000.0,1174.062,7.337000000000001,788.467,2585.623,417.87,15.194,9414.0,3618.0,1924.0,14823815.0,14833253.0,6.158,3.6
789,1600000.0,600000000.0,633000000.0,1142.274,6.857,729.612,2289.507,398.05199999999996,14.55,8781.0,3568.0,1780.0,14833480.0,14842286.0,6.791,3.733
790,1600000.0,600000000.0,728000000.0,1101.964,6.513999999999999,706.165,2096.879,381.37199999999996,13.822000000000001,8226.0,3202.0,1907.0,14842494.0,14850741.0,6.466,3.619
791,1600000.0,600000000.0,825000000.0,1084.698,6.162000000000001,693.065,1871.02,365.098,13.243,7702.0,3101.0,1825.0,14850933.0,14858655.0,6.883,3.658
792,1600000.0,543000000.0,165000000.0,1807.885,15.279000000000002,1391.013,8333.535,844.404,28.785999999999998,24021.0,6117.0,3655.0,14858949.0,14883021.0,4.82,3.25
793,1600000.0,543000000.0,206000000.0,1616.305,13.07,1220.056,6269.464,698.7130000000001,24.783,19185.0,5304.0,3224.0,14883456.0,14902683.0,4.776,3.254
794,1600000.0,543000000.0,275000000.0,1438.277,10.587,1005.83,4673.667,563.307,20.429000000000002,14752.0,4653.0,2573.0,14903037.0,14917823.0,5.007,3.355
795,1600000.0,543000000.0,413000000.0,1258.116,8.404,856.957,3098.993,458.87199999999996,16.702,11027.0,3727.0,2317.0,14918116.0,14929169.0,5.351,3.415
796,1600000.0,543000000.0,543000000.0,1178.827,7.364,798.0210000000001,2531.346,416.85,15.14,9425.0,3558.0,2007.0,14929408.0,14938857.0,5.52,3.464
797,1600000.0,543000000.0,633000000.0,1136.879,6.886,748.967,2209.955,400.726,14.409,8668.0,3330.0,2013.0,14939072.0,14947763.0,5.718,3.663
798,1600000.0,543000000.0,728000000.0,1102.05,6.532,716.78,2100.2110000000002,383.97900000000004,13.764000000000001,8340.0,3313.0,1824.0,14947969.0,14956329.0,5.967,3.582
799,1600000.0,543000000.0,825000000.0,1084.984,6.162000000000001,732.6210000000001,1930.0870000000002,384.12199999999996,13.369000000000002,7910.0,3257.0,1792.0,14956526.0,14964455.0,6.104,3.717
800,1600000.0,480000000.0,165000000.0,1799.116,15.415,1297.326,8103.814,814.065,28.424,23919.0,6438.0,3673.0,14964746.0,14988716.0,4.776,3.254
801,1600000.0,480000000.0,206000000.0,1617.9270000000001,13.027000000000001,1178.2069999999999,6483.784000000001,679.814,24.628,19274.0,5384.0,3008.0,14989134.0,15008450.0,4.927,3.277
802,1600000.0,480000000.0,275000000.0,1433.328,10.539000000000001,985.643,4738.89,562.196,20.423,14855.0,4650.0,2561.0,15008806.0,15023695.0,5.067,3.351
803,1600000.0,480000000.0,413000000.0,1256.3139999999999,8.381,823.375,3169.847,447.55400000000003,16.87,11022.0,3855.0,2156.0,15023984.0,15035033.0,5.069,3.395
804,1600000.0,480000000.0,543000000.0,1174.435,7.313,780.7589999999999,2549.262,411.685,15.24,9526.0,3471.0,2032.0,15035270.0,15044821.0,5.191,3.499
805,1600000.0,480000000.0,633000000.0,1135.145,6.872000000000001,746.2760000000001,2323.814,388.483,14.46,8867.0,3379.0,1876.0,15045033.0,15053922.0,5.787,3.538
806,1600000.0,480000000.0,728000000.0,1104.698,6.516,711.63,2096.748,379.108,13.763,8328.0,3257.0,1922.0,15054156.0,15062505.0,5.5,3.65
807,1600000.0,480000000.0,825000000.0,1084.374,6.218,711.654,1960.06,376.26199999999994,13.337,7911.0,3223.0,1761.0,15062698.0,15070632.0,5.661,3.594
808,1600000.0,420000000.0,165000000.0,1803.1129999999998,15.19,1315.243,8147.291,815.742,28.868000000000002,23848.0,6268.0,3454.0,15070917.0,15094817.0,4.658,3.203
809,1600000.0,420000000.0,206000000.0,1620.3929999999998,13.01,1121.978,6070.3009999999995,657.985,24.576999999999998,18975.0,5334.0,3255.0,15095245.0,15114262.0,4.736,3.255
810,1600000.0,420000000.0,275000000.0,1436.735,10.589,1002.925,4587.17,554.512,21.085,14747.0,4656.0,2568.0,15114617.0,15129399.0,4.632,3.303
811,1600000.0,420000000.0,413000000.0,1257.004,8.37,894.265,3119.04,497.57199999999995,17.047,11231.0,3939.0,2289.0,15129691.0,15140949.0,4.911,3.369
812,1600000.0,420000000.0,543000000.0,1174.358,7.3389999999999995,775.13,2515.555,416.64,15.319,9523.0,3497.0,2073.0,15141186.0,15150733.0,4.879,3.449
813,1600000.0,420000000.0,633000000.0,1134.828,6.974,767.0160000000001,2293.436,398.662,14.620999999999999,8865.0,3352.0,1950.0,15150947.0,15159835.0,5.389,3.53
814,1600000.0,420000000.0,728000000.0,1104.029,6.54,748.799,2217.423,388.306,13.767999999999999,8436.0,3171.0,1912.0,15160040.0,15168497.0,5.56,3.565
815,1600000.0,420000000.0,825000000.0,1087.33,6.267,674.3660000000001,2142.57,364.12699999999995,13.333,8214.0,3174.0,1731.0,15168690.0,15176924.0,5.525,3.625
816,1600000.0,350000000.0,165000000.0,1873.2060000000001,15.315,1275.094,8218.814,801.9989999999999,29.326999999999998,23811.0,6343.0,3481.0,15177215.0,15201079.0,4.485,3.13
817,1600000.0,350000000.0,206000000.0,1621.161,13.043,1147.454,6167.154,675.668,25.083000000000002,18877.0,5304.0,3063.0,15201500.0,15220420.0,4.391,3.169
818,1600000.0,350000000.0,275000000.0,1434.56,10.542,989.955,4414.845,555.0880000000001,20.796,14450.0,4560.0,2666.0,15220774.0,15235259.0,4.318,3.217
819,1600000.0,350000000.0,413000000.0,1256.729,8.372,844.55,3144.635,458.67900000000003,16.843,11020.0,3758.0,2290.0,15235546.0,15246593.0,4.672,3.348
820,1600000.0,350000000.0,543000000.0,1174.893,7.263999999999999,775.909,2603.408,409.972,15.394,9719.0,3480.0,2030.0,15246830.0,15256572.0,4.73,3.429
821,1600000.0,350000000.0,633000000.0,1134.884,6.8420000000000005,732.711,2564.548,393.916,14.402999999999999,9171.0,3367.0,1939.0,15256785.0,15265978.0,4.718,3.465
822,1600000.0,350000000.0,728000000.0,1104.511,6.5360000000000005,707.962,2454.617,371.935,14.012,8937.0,3265.0,1761.0,15266179.0,15275137.0,4.849,3.538
823,1600000.0,350000000.0,825000000.0,1083.829,6.19,685.4739999999999,2337.3579999999997,363.925,13.29,8710.0,3158.0,1751.0,15275330.0,15284059.0,5.019,3.58
824,1600000.0,266000000.0,165000000.0,1803.056,15.27,1296.83,7977.135,808.9730000000001,29.149,23642.0,6425.0,3615.0,15284352.0,15308045.0,4.454,3.024
825,1600000.0,266000000.0,206000000.0,1615.5279999999998,12.992,1129.6960000000001,6106.563,660.222,24.881999999999998,18771.0,5396.0,2921.0,15308464.0,15327279.0,4.246,3.026
826,1600000.0,266000000.0,275000000.0,1434.243,10.562999999999999,1022.378,4310.733,564.856,20.561999999999998,14442.0,4668.0,2558.0,15327631.0,15342108.0,4.471,3.161
827,1600000.0,266000000.0,413000000.0,1259.838,8.467,838.934,3271.954,446.48699999999997,16.924,11427.0,3859.0,2136.0,15342396.0,15353849.0,4.575,3.26
828,1600000.0,266000000.0,543000000.0,1175.151,7.357,754.7360000000001,3072.81,406.15,15.287,10530.0,3485.0,1961.0,15354087.0,15364641.0,4.551,3.399
829,1600000.0,266000000.0,633000000.0,1136.608,6.854,715.8539999999999,3065.7459999999996,391.38,14.304,10173.0,3369.0,1796.0,15364856.0,15375050.0,4.418,3.45
830,1600000.0,266000000.0,728000000.0,1104.595,6.539,702.9889999999999,2960.268,380.18,13.902999999999999,10049.0,3191.0,1803.0,15375255.0,15385325.0,4.505,3.444
831,1600000.0,266000000.0,825000000.0,1085.346,6.207999999999999,682.185,2938.27,368.39099999999996,13.282,9909.0,2941.0,1930.0,15385519.0,15395448.0,4.771,3.52
832,1600000.0,177000000.0,165000000.0,1802.774,15.307,1294.798,7811.5509999999995,807.0169999999999,28.697,23051.0,6046.0,3663.0,15395739.0,15418841.0,4.325,2.881
833,1600000.0,177000000.0,206000000.0,1687.121,13.427999999999999,1190.361,6203.829000000001,682.21,24.988000000000003,19148.0,5414.0,3151.0,15419265.0,15438456.0,4.298,2.902
834,1600000.0,177000000.0,275000000.0,1438.168,10.588,990.046,4775.683,553.808,20.522,15346.0,4605.0,2588.0,15438816.0,15454196.0,4.51,3.026
835,1600000.0,177000000.0,413000000.0,1257.049,8.431000000000001,802.686,4468.39,448.22,16.899,13533.0,3772.0,2137.0,15454486.0,15468046.0,4.159,3.013
836,1600000.0,177000000.0,543000000.0,1174.789,7.379,749.204,4308.518,395.334,15.275,12837.0,3549.0,1810.0,15468285.0,15481145.0,4.291,3.068
837,1600000.0,177000000.0,633000000.0,1134.599,7.218,718.8480000000001,4279.742,381.814,14.208,12775.0,3213.0,1934.0,15481358.0,15494155.0,4.338,3.128
838,1600000.0,177000000.0,728000000.0,1105.312,6.419,696.591,4203.169,374.19,13.698,12438.0,3124.0,1875.0,15494362.0,15506821.0,4.484,3.185
839,1600000.0,177000000.0,825000000.0,1086.076,6.178999999999999,681.7330000000001,4278.669,363.719,13.152999999999999,12509.0,3252.0,1711.0,15507014.0,15519543.0,4.443,3.209
840,1700000.0,600000000.0,165000000.0,1748.51,15.547,1280.8110000000001,8295.059000000001,792.85,28.318,23852.0,6122.0,3423.0,15519834.0,15543737.0,5.617,3.493
841,1700000.0,600000000.0,206000000.0,1569.45,12.782,1120.174,6311.721,652.3530000000001,23.816999999999997,19027.0,5215.0,2985.0,15544157.0,15563227.0,5.802,3.594
842,1700000.0,600000000.0,275000000.0,1383.7320000000002,10.279000000000002,992.418,4568.749,558.323,19.959,14694.0,4531.0,2524.0,15563582.0,15578310.0,5.919,3.65
843,1700000.0,600000000.0,413000000.0,1204.042,9.502,829.125,3114.079,444.57,16.456,10761.0,3662.0,2239.0,15578600.0,15589389.0,5.941,3.676
844,1700000.0,600000000.0,543000000.0,1121.338,7.117000000000001,757.653,2497.375,405.00800000000004,14.710999999999999,9251.0,3432.0,1942.0,15589625.0,15598900.0,6.302,3.749
845,1700000.0,600000000.0,633000000.0,1084.6989999999998,6.665,727.5369999999999,2255.502,385.986,13.8,8607.0,3266.0,1870.0,15599121.0,15607750.0,6.492,3.845
846,1700000.0,600000000.0,728000000.0,1055.286,6.297999999999999,716.867,1997.95,383.44800000000004,13.202,7977.0,3161.0,1847.0,15607951.0,15615948.0,6.977,3.93
847,1700000.0,600000000.0,825000000.0,1031.122,5.974,681.953,1870.329,366.153,12.797,7551.0,3093.0,1727.0,15616141.0,15623711.0,7.046,3.872
848,1700000.0,543000000.0,165000000.0,1750.4070000000002,15.062999999999999,1343.0829999999999,8238.886,821.2310000000001,28.085,24072.0,6302.0,3535.0,15624002.0,15648125.0,5.153,3.408
849,1700000.0,543000000.0,206000000.0,1570.116,12.765999999999998,1154.1960000000001,6395.64,666.0160000000001,23.839000000000002,19428.0,5606.0,3017.0,15648548.0,15668019.0,5.141,3.484
850,1700000.0,543000000.0,275000000.0,1384.558,10.395,972.569,4768.009,540.706,20.284000000000002,14797.0,4517.0,2524.0,15668376.0,15683207.0,5.241,3.487
851,1700000.0,543000000.0,413000000.0,1203.208,8.181000000000001,828.097,3213.092,452.851,16.309,10957.0,3808.0,2088.0,15683536.0,15694521.0,5.557,3.653
852,1700000.0,543000000.0,543000000.0,1120.234,7.144,728.7130000000001,2498.771,394.66900000000004,14.622,9259.0,3404.0,1923.0,15694758.0,15704040.0,6.648,3.761
853,1700000.0,543000000.0,633000000.0,1082.356,6.67,728.857,2256.345,383.149,13.804,8610.0,3262.0,1852.0,15704254.0,15712886.0,5.847,3.778
854,1700000.0,543000000.0,728000000.0,1061.545,6.294,687.61,2051.499,372.019,13.3,8083.0,3181.0,1801.0,15713089.0,15721193.0,5.856,3.773
855,1700000.0,543000000.0,825000000.0,1029.059,6.013,667.6410000000001,1927.898,361.895,12.744000000000002,7550.0,3041.0,1727.0,15721385.0,15728955.0,6.06,3.804
856,1700000.0,480000000.0,165000000.0,1746.99,16.078,1383.839,8134.696,866.4630000000001,28.497,23454.0,6024.0,3662.0,15729251.0,15752756.0,4.891,3.357
857,1700000.0,480000000.0,206000000.0,1573.075,12.710999999999999,1118.981,6189.188,651.4069999999999,24.124000000000002,18932.0,5289.0,2962.0,15753180.0,15772154.0,4.965,3.391
858,1700000.0,480000000.0,275000000.0,1384.6960000000001,10.317,987.682,4448.3,548.5459999999999,20.377,14503.0,4500.0,2579.0,15772518.0,15787054.0,4.891,3.466
859,1700000.0,480000000.0,413000000.0,1202.771,8.125,870.555,3191.5809999999997,462.721,16.409000000000002,11062.0,3920.0,2253.0,15787347.0,15798436.0,4.952,3.544
860,1700000.0,480000000.0,543000000.0,1121.3210000000001,7.135,779.89,2507.187,406.38,14.667,9361.0,3461.0,1945.0,15798680.0,15808064.0,5.307,3.621
861,1700000.0,480000000.0,633000000.0,1083.589,6.6370000000000005,735.137,2226.143,392.505,13.671,8607.0,3236.0,1916.0,15808277.0,15816906.0,5.783,3.76
862,1700000.0,480000000.0,728000000.0,1053.504,6.859,704.1189999999999,2181.5229999999997,377.305,13.305,8267.0,3089.0,1869.0,15817112.0,15825400.0,5.609,3.763
863,1700000.0,480000000.0,825000000.0,1030.26,6.007999999999999,675.471,2017.0420000000001,363.663,12.879000000000001,7849.0,2998.0,1799.0,15825593.0,15833463.0,5.792,3.785
864,1700000.0,420000000.0,165000000.0,1751.6470000000002,15.137,1315.114,8094.441999999999,808.309,28.021,23792.0,6470.0,3582.0,15833746.0,15857588.0,4.966,3.312
865,1700000.0,420000000.0,206000000.0,1565.83,12.805,1183.964,6433.121,683.178,24.112,19028.0,5302.0,3062.0,15858012.0,15877083.0,4.948,3.382
866,1700000.0,420000000.0,275000000.0,1383.976,10.382,991.7760000000001,4492.137,541.631,20.247,14504.0,4483.0,2559.0,15877445.0,15891982.0,5.206,3.476
867,1700000.0,420000000.0,413000000.0,1206.695,8.168,885.845,3138.934,472.593,16.412,11065.0,4150.0,2155.0,15892273.0,15903365.0,4.965,3.575
868,1700000.0,420000000.0,543000000.0,1121.376,7.117000000000001,760.4580000000001,2528.9539999999997,399.19699999999995,14.42,9258.0,3379.0,1991.0,15903607.0,15912888.0,5.003,3.599
869,1700000.0,420000000.0,633000000.0,1082.837,6.704,710.513,2292.734,380.50800000000004,13.940999999999999,8614.0,3163.0,1910.0,15913102.0,15921738.0,5.432,3.708
870,1700000.0,420000000.0,728000000.0,1054.233,6.25,678.8330000000001,2179.7110000000002,366.616,13.113,8179.0,3008.0,1867.0,15921941.0,15930140.0,5.312,3.73
871,1700000.0,420000000.0,825000000.0,1030.691,5.996,666.928,2097.817,355.625,12.728,7942.0,2950.0,1791.0,15930334.0,15938295.0,5.854,3.823
872,1700000.0,350000000.0,165000000.0,1747.7520000000002,14.995999999999999,1336.519,8347.417,817.3639999999999,28.159000000000002,23973.0,6175.0,3612.0,15938587.0,15962613.0,4.721,3.226
873,1700000.0,350000000.0,206000000.0,1632.464,12.873,1203.361,6185.795999999999,698.4169999999999,26.026999999999997,19081.0,5415.0,3325.0,15963035.0,15982160.0,4.75,3.323
874,1700000.0,350000000.0,275000000.0,1383.44,10.435,1016.347,4622.1179999999995,550.328,20.429000000000002,14692.0,4503.0,2581.0,15982517.0,15997243.0,4.719,3.408
875,1700000.0,350000000.0,413000000.0,1204.414,8.55,829.3589999999999,3120.757,441.892,16.527,10862.0,3844.0,2025.0,15997535.0,16008424.0,4.86,3.507
876,1700000.0,350000000.0,543000000.0,1153.35,7.045,732.687,2702.8190000000004,397.39300000000003,14.497,9692.0,3444.0,1960.0,16008660.0,16018376.0,5.004,3.564
877,1700000.0,350000000.0,633000000.0,1082.988,6.581,731.548,2507.494,389.00800000000004,13.74,9104.0,3335.0,1816.0,16018588.0,16027714.0,5.02,3.615
878,1700000.0,350000000.0,728000000.0,1055.465,6.2989999999999995,701.4110000000001,2400.096,368.95099999999996,13.145,8681.0,3089.0,1808.0,16027915.0,16036616.0,5.245,3.719
879,1700000.0,350000000.0,825000000.0,1032.004,5.96,671.373,2386.348,363.532,12.788,8643.0,3012.0,1739.0,16036812.0,16045475.0,5.16,3.708
880,1700000.0,266000000.0,165000000.0,1749.5220000000002,14.915999999999999,1286.1580000000001,7926.535,805.191,28.031999999999996,23256.0,6029.0,3569.0,16045768.0,16069076.0,4.819,3.222
881,1700000.0,266000000.0,206000000.0,1627.664,13.040999999999999,1195.632,6278.644,679.916,24.127,19191.0,5873.0,3026.0,16069497.0,16088731.0,4.858,3.153
882,1700000.0,266000000.0,275000000.0,1386.433,10.305,969.1060000000001,4567.875,533.354,20.857,14486.0,4571.0,2419.0,16089091.0,16103610.0,4.865,3.255
883,1700000.0,266000000.0,413000000.0,1204.078,8.138,811.8389999999999,3378.573,440.537,16.279,11358.0,3693.0,2148.0,16103903.0,16115289.0,5.049,3.41
884,1700000.0,266000000.0,543000000.0,1122.244,7.117000000000001,755.154,3040.498,395.76300000000003,14.533,10362.0,3377.0,1883.0,16115541.0,16125928.0,4.898,3.462
885,1700000.0,266000000.0,633000000.0,1084.0919999999999,6.622999999999999,716.418,2974.695,381.635,13.686,9908.0,3250.0,1783.0,16126148.0,16136078.0,4.795,3.499
886,1700000.0,266000000.0,728000000.0,1056.796,6.278,654.634,2987.0209999999997,360.082,13.204,9887.0,3047.0,1731.0,16136280.0,16146188.0,5.311,3.623
887,1700000.0,266000000.0,825000000.0,1030.271,5.978,667.8580000000001,2959.465,356.509,12.687999999999999,9742.0,3034.0,1667.0,16146382.0,16156143.0,4.941,3.621
888,1700000.0,177000000.0,165000000.0,1749.967,15.123,1273.505,7829.993,791.1489999999999,28.125999999999998,23049.0,5993.0,3525.0,16156436.0,16179537.0,4.613,2.93
889,1700000.0,177000000.0,206000000.0,1568.619,12.855,1132.72,6287.262,651.34,24.118000000000002,18721.0,5226.0,3133.0,16179968.0,16198731.0,4.545,2.979
890,1700000.0,177000000.0,275000000.0,1383.741,10.418,993.265,4692.29,546.382,20.158,14897.0,4452.0,2618.0,16199087.0,16214019.0,4.555,3.01
891,1700000.0,177000000.0,413000000.0,1201.769,8.509,813.808,4405.73,429.939,16.35,13459.0,3728.0,2025.0,16214310.0,16227796.0,4.542,3.097
892,1700000.0,177000000.0,543000000.0,1119.71,7.077000000000001,732.561,4305.593,387.81800000000004,14.578,12653.0,3272.0,1950.0,16228039.0,16240716.0,4.763,3.143
893,1700000.0,177000000.0,633000000.0,1081.948,6.644,698.235,4283.383,373.61800000000005,13.925999999999998,12515.0,3141.0,1827.0,16240929.0,16253466.0,4.543,3.208
894,1700000.0,177000000.0,728000000.0,1052.638,6.251,661.8380000000001,4213.595,352.414,13.276,12271.0,3063.0,1671.0,16253668.0,16265960.0,4.806,3.269
895,1700000.0,177000000.0,825000000.0,1033.4569999999999,5.947,653.673,4287.849,351.42800000000005,12.886,12155.0,2843.0,1806.0,16266152.0,16278327.0,4.651,3.3
896,1800000.0,600000000.0,165000000.0,1707.4379999999999,14.979000000000001,1268.722,8064.664000000001,787.898,27.686,23619.0,5921.0,3536.0,16278622.0,16302292.0,5.949,3.703
897,1800000.0,600000000.0,206000000.0,1528.8829999999998,12.567,1218.933,6018.863,692.3739999999999,24.225,18680.0,5585.0,3078.0,16302720.0,16321443.0,6.156,3.814
898,1800000.0,600000000.0,275000000.0,1345.394,10.31,956.617,4437.670999999999,532.994,19.88,14252.0,4216.0,2721.0,16321797.0,16336084.0,5.941,3.83
899,1800000.0,600000000.0,413000000.0,1168.308,8.26,816.8430000000001,3281.973,428.181,16.065,11118.0,3753.0,2098.0,16336375.0,16347520.0,6.278,3.845
900,1800000.0,600000000.0,543000000.0,1083.798,7.1129999999999995,730.21,2521.248,392.39,14.687000000000001,9115.0,3281.0,1957.0,16347758.0,16356897.0,6.531,3.909
901,1800000.0,600000000.0,633000000.0,1146.614,6.63,703.186,2201.5,378.034,13.55,8563.0,3346.0,1830.0,16357121.0,16365706.0,6.59,4.021
902,1800000.0,600000000.0,728000000.0,1021.06,6.2379999999999995,672.572,1946.3310000000001,366.723,12.862,7736.0,3127.0,1681.0,16365907.0,16373664.0,6.679,4.031
903,1800000.0,600000000.0,825000000.0,990.816,5.921,630.194,1877.185,345.161,12.437000000000001,7399.0,2875.0,1737.0,16373856.0,16381275.0,7.075,4.13
904,1800000.0,543000000.0,165000000.0,1711.135,14.927999999999999,1289.718,8218.5,795.2710000000001,27.784000000000002,23424.0,5881.0,3580.0,16381566.0,16405041.0,5.424,3.536
905,1800000.0,543000000.0,206000000.0,1530.736,12.613,1096.508,6271.656999999999,637.668,24.011999999999997,18781.0,5136.0,2976.0,16405471.0,16424295.0,5.467,3.612
906,1800000.0,543000000.0,275000000.0,1346.646,10.331,955.8889999999999,4728.625,534.673,19.741,14751.0,4387.0,2607.0,16424649.0,16439435.0,5.585,3.79
907,1800000.0,543000000.0,413000000.0,1166.6789999999999,8.116,815.433,3035.8309999999997,438.249,16.043,10610.0,3649.0,2126.0,16439732.0,16450369.0,5.888,3.824
908,1800000.0,543000000.0,543000000.0,1085.305,7.143,742.91,2509.1639999999998,396.43699999999995,14.632,9234.0,3334.0,1896.0,16450606.0,16459864.0,5.87,3.926
909,1800000.0,543000000.0,633000000.0,1047.4769999999999,6.652,692.169,2233.348,373.601,13.625,8377.0,3016.0,1973.0,16460078.0,16468478.0,5.847,3.964
910,1800000.0,543000000.0,728000000.0,1016.293,6.206,679.3430000000001,2011.964,361.255,13.044,7837.0,2924.0,1887.0,16468681.0,16476540.0,6.104,4.0
911,1800000.0,543000000.0,825000000.0,991.2719999999999,5.851,654.6709999999999,1991.6429999999998,350.452,12.499,7600.0,2992.0,1696.0,16476731.0,16484351.0,6.292,4.033
912,1800000.0,480000000.0,165000000.0,1708.976,14.838,1346.5620000000001,8085.235,811.003,27.691,23406.0,6025.0,3588.0,16484632.0,16508089.0,5.284,3.496
913,1800000.0,480000000.0,206000000.0,1554.2220000000002,12.588,1130.237,6279.183000000001,647.5930000000001,24.145,18995.0,5258.0,3210.0,16508522.0,16527559.0,5.271,3.597
914,1800000.0,480000000.0,275000000.0,1344.6660000000002,10.422,985.416,4408.289000000001,537.597,19.77,14247.0,4467.0,2487.0,16527913.0,16542194.0,5.303,3.673
915,1800000.0,480000000.0,413000000.0,1165.9769999999999,8.083,810.8889999999999,3139.6859999999997,436.515,16.16,11022.0,3718.0,2065.0,16542491.0,16553540.0,5.275,3.713
916,1800000.0,480000000.0,543000000.0,1084.531,7.07,720.85,2589.904,389.39599999999996,14.440999999999999,9118.0,3378.0,1842.0,16553778.0,16562920.0,5.793,3.853
917,1800000.0,480000000.0,633000000.0,1046.424,6.621,684.533,2306.436,371.82199999999995,13.567,8467.0,3043.0,1906.0,16563133.0,16571622.0,5.87,3.941
