,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime
571,806400.0,1300500000.0,1866000000.0,1176.412842,3.683456,179.822281,507.591217,144.7995,2.18016,3349.0,2176.0,452.0,6783738.0,6787153.0
572,960000.0,114750000.0,40800000.0,1137.793701,41.771744,1970.5625,13255.186523,1236.841064,33.355202,36121.0,5608.0,3656.0,6787362.0,6824908.0
573,960000.0,114750000.0,68000000.0,1066.340332,21.094303,1329.874268,7600.722168,855.044617,15.881984,21023.0,3968.0,2440.0,6827008.0,6848836.0
574,960000.0,114750000.0,102000000.0,1043.952148,14.918272,989.22644,4858.485352,595.47467,12.549888,14836.0,3168.0,1936.0,6850046.0,6865400.0
575,960000.0,114750000.0,204000000.0,1004.524353,8.52384,524.291565,2800.706543,428.034058,6.443264,9185.0,2512.0,1252.0,6866219.0,6875623.0
576,960000.0,114750000.0,408000000.0,1112.589966,5.09504,325.529907,1817.171875,267.796875,3.292384,6516.0,2408.0,764.0,6876068.0,6882674.0
577,960000.0,114750000.0,665600000.0,997.554321,4.07328,228.908981,1609.057007,246.00415,2.3768,5634.0,2004.0,736.0,6882931.0,6888637.0
578,960000.0,114750000.0,800000000.0,994.216064,3.703296,229.728821,1550.861328,237.363129,2.18288,5522.0,2044.0,648.0,6888852.0,6894442.0
579,960000.0,114750000.0,1062400000.0,1022.453064,3.476352,201.85965,1599.118042,232.710846,2.007136,5511.0,2024.0,628.0,6894649.0,6900224.0
580,960000.0,114750000.0,1331200000.0,979.44342,3.255616,195.597519,1543.450195,231.573029,1.865312,5357.0,1948.0,640.0,6900417.0,6905835.0
581,960000.0,114750000.0,1600000000.0,990.055847,3.114592,174.263748,1524.96521,227.315414,1.757824,5363.0,1984.0,568.0,6906021.0,6911443.0
582,960000.0,114750000.0,1866000000.0,984.148071,3.002464,202.768234,1533.933472,244.591431,1.7512,5412.0,1940.0,636.0,6911624.0,6917094.0
583,960000.0,216750000.0,40800000.0,1162.669434,38.128353,1759.386841,13082.673828,1215.122803,32.922722,35203.0,5300.0,3616.0,6917298.0,6953921.0
584,960000.0,216750000.0,68000000.0,1110.152222,21.498816,1107.498047,7116.296387,806.620483,16.020321,20003.0,3848.0,2260.0,6956061.0,6976864.0
585,960000.0,216750000.0,102000000.0,1081.555054,14.888192,594.837158,4818.366211,570.019165,13.427264,13749.0,3008.0,1616.0,6978061.0,6992342.0
586,960000.0,216750000.0,204000000.0,1036.972168,8.237664,227.038239,2521.215332,323.557709,6.16304,7893.0,2292.0,872.0,6993162.0,7001283.0
587,960000.0,216750000.0,408000000.0,1020.579224,5.12912,179.998856,1503.42395,263.550232,3.41264,5418.0,2108.0,652.0,7001730.0,7007237.0
588,960000.0,216750000.0,665600000.0,985.843933,4.02784,168.975357,1113.802002,240.856323,2.472576,4550.0,2000.0,576.0,7007496.0,7012118.0
589,960000.0,216750000.0,800000000.0,1028.138428,3.82496,158.78392,1041.667114,232.421844,2.232,4378.0,2012.0,560.0,7012331.0,7016778.0
590,960000.0,216750000.0,1062400000.0,989.362732,4.087808,157.520523,976.456299,215.404572,2.058784,4161.0,1952.0,540.0,7016984.0,7021208.0
591,960000.0,216750000.0,1331200000.0,1012.068787,3.769888,155.779449,944.353333,204.244644,2.661376,4070.9999999999995,2004.0,488.0,7021404.0,7025537.0
592,960000.0,216750000.0,1600000000.0,1009.287292,3.753856,160.039902,898.83551,207.043442,1.869472,4034.0,1956.0,512.0,7025723.0,7029815.0
593,960000.0,216750000.0,1866000000.0,1000.495422,3.522144,159.160828,934.255493,203.78714,1.8896,4042.0,1928.0,532.0,7029996.0,7034096.0
594,960000.0,318750000.0,40800000.0,1163.70105,35.624386,1734.678711,12984.199219,1257.313477,27.127359,34644.0,5364.0,3800.0,7034299.0,7070383.0
595,960000.0,318750000.0,68000000.0,1081.765137,20.903551,945.592529,6941.933105,746.952881,19.889441,19581.0,3724.0,2112.0,7072508.0,7092885.0
596,960000.0,318750000.0,102000000.0,1058.059326,14.24736,368.9328,4712.804199,559.214783,11.05904,13059.0,2804.0,1372.0,7094103.0,7107677.0
597,960000.0,318750000.0,204000000.0,1009.252197,8.00128,224.096329,2301.931152,316.082001,5.852256,7443.0,2336.0,740.0,7108493.0,7116165.0
598,960000.0,318750000.0,408000000.0,1031.540771,5.00176,175.665543,1411.848511,259.327545,3.41968,5299.0,2084.0,652.0,7116613.0,7122004.0
599,960000.0,318750000.0,665600000.0,985.724243,4.21248,170.38707,975.142151,220.548218,2.531648,4191.0,2004.0,504.0,7122265.0,7126527.0
600,960000.0,318750000.0,800000000.0,983.237427,4.216704,158.186264,884.841248,207.369812,2.30752,3985.0,1936.0,520.0,7126739.0,7130792.0
